CMDLINE /home/mamm/anaconda3/envs/agar/bin/python test_dqn.py
MEM 3331.515625 1738816098.0412
MEM 3331.515625 1738816098.1415
MEM 3331.515625 1738816098.2418
MEM 3331.515625 1738816098.3431
MEM 3331.515625 1738816098.4447
MEM 3331.515625 1738816098.5449
MEM 3331.515625 1738816098.6452
MEM 3331.515625 1738816098.7455
MEM 3331.515625 1738816098.8457
MEM 3331.515625 1738816098.9466
MEM 3331.515625 1738816099.0471
MEM 3331.515625 1738816099.1486
MEM 3331.515625 1738816099.2494
MEM 3331.515625 1738816099.3498
MEM 3331.515625 1738816099.4519
MEM 3331.515625 1738816099.5522
MEM 3331.515625 1738816099.6524
MEM 3331.640625 1738816099.7527
MEM 3331.640625 1738816099.8529
MEM 3337.140625 1738816099.9531
MEM 3339.640625 1738816100.0534
MEM 3339.640625 1738816100.1536
MEM 3339.640625 1738816100.2539
MEM 3339.640625 1738816100.3560
MEM 3339.640625 1738816100.4576
MEM 3339.640625 1738816100.5578
MEM 3347.765625 1738816100.6581
MEM 3347.765625 1738816100.7595
MEM 3347.765625 1738816100.8622
MEM 3355.765625 1738816100.9624
MEM 3355.765625 1738816101.0627
MEM 3355.765625 1738816101.1629
MEM 3363.765625 1738816101.2632
MEM 3363.765625 1738816101.3642
MEM 3363.765625 1738816101.4664
MEM 3371.890625 1738816101.5685
MEM 3371.890625 1738816101.6688
MEM 3372.015625 1738816101.7692
MEM 3380.265625 1738816101.8709
MEM 3380.265625 1738816101.9711
MEM 3380.265625 1738816102.0714
MEM 3380.265625 1738816102.1727
MEM 3380.265625 1738816102.2735
MEM 3380.265625 1738816102.3738
MEM 3380.265625 1738816102.4769
MEM 3380.265625 1738816102.5805
MEM 3380.265625 1738816102.6808
MEM 3380.265625 1738816102.7812
MEM 3380.265625 1738816102.8817
MEM 3380.265625 1738816102.9820
MEM 3380.265625 1738816103.0837
MEM 3380.265625 1738816103.1841
MEM 3380.265625 1738816103.2843
MEM 3380.265625 1738816103.3846
MEM 3380.265625 1738816103.4862
MEM 3380.265625 1738816103.5872
MEM 3380.265625 1738816103.6874
MEM 3380.265625 1738816103.7877
MEM 3380.265625 1738816103.8903
MEM 3380.265625 1738816103.9905
MEM 3380.265625 1738816104.0907
MEM 3380.265625 1738816104.1910
MEM 3380.265625 1738816104.2912
MEM 3380.265625 1738816104.3915
MEM 3380.265625 1738816104.4917
MEM 3380.265625 1738816104.5920
MEM 3380.265625 1738816104.6923
MEM 3380.265625 1738816104.7925
MEM 3380.265625 1738816104.8941
MEM 3380.265625 1738816104.9948
MEM 3380.265625 1738816105.0962
MEM 3380.265625 1738816105.1986
MEM 3380.265625 1738816105.2988
MEM 3380.265625 1738816105.3991
MEM 3388.265625 1738816105.5031
MEM 3388.265625 1738816105.6034
MEM 3393.265625 1738816105.7042
MEM 3396.390625 1738816105.8044
MEM 3396.390625 1738816105.9048
MEM 3404.390625 1738816106.0072
MEM 3404.390625 1738816106.1075
MEM 3404.390625 1738816106.2077
MEM 3411.765625 1738816106.3101
MEM 3412.515625 1738816106.4105
MEM 3412.640625 1738816106.5108
MEM 3420.640625 1738816106.6111
MEM 3420.640625 1738816106.7114
MEM 3420.640625 1738816106.8121
MEM 3428.765625 1738816106.9124
MEM 3428.765625 1738816107.0127
MEM 3428.765625 1738816107.1151
MEM 3436.890625 1738816107.2154
MEM 3436.890625 1738816107.3158
MEM 3445.140625 1738816107.4161
MEM 3445.140625 1738816107.5164
MEM 3453.140625 1738816107.6181
MEM 3453.140625 1738816107.7184
MEM 3453.140625 1738816107.8187
MEM 3453.140625 1738816107.9207
MEM 3453.140625 1738816108.0311
MEM 3453.140625 1738816108.1341
MEM 3453.140625 1738816108.2344
MEM 3453.140625 1738816108.3347
MEM 3453.265625 1738816108.4349
MEM 3453.265625 1738816108.5352
MEM 3453.265625 1738816108.6354
MEM 3453.265625 1738816108.7357
MEM 3453.265625 1738816108.8359
MEM 3453.390625 1738816108.9361
MEM 3453.390625 1738816109.0364
MEM 3453.390625 1738816109.1367
MEM 3453.390625 1738816109.2374
MEM 3453.390625 1738816109.3386
MEM 3453.390625 1738816109.4388
MEM 3453.390625 1738816109.5391
MEM 3453.390625 1738816109.6394
MEM 3453.390625 1738816109.7396
MEM 3453.390625 1738816109.8413
MEM 3453.515625 1738816109.9416
MEM 3454.640625 1738816110.0418
MEM 3461.390625 1738816110.1421
MEM 3461.390625 1738816110.2437
MEM 3461.390625 1738816110.3444
MEM 3461.390625 1738816110.4459
MEM 3461.390625 1738816110.5470
MEM 3461.390625 1738816110.6472
MEM 3461.390625 1738816110.7475
MEM 3461.390625 1738816110.8477
MEM 3461.390625 1738816110.9480
MEM 3461.390625 1738816111.0490
MEM 3461.515625 1738816111.1492
MEM 3469.515625 1738816111.2501
MEM 3469.515625 1738816111.3524
MEM 3469.640625 1738816111.4537
MEM 3477.640625 1738816111.5546
MEM 3477.765625 1738816111.6549
MEM 3477.765625 1738816111.7564
MEM 3485.890625 1738816111.8579
MEM 3485.890625 1738816111.9584
MEM 3485.890625 1738816112.0596
MEM 3494.015625 1738816112.1598
MEM 3494.015625 1738816112.2609
MEM 3494.015625 1738816112.3613
MEM 3494.015625 1738816112.4616
MEM 3502.140625 1738816112.5619
MEM 3502.140625 1738816112.6621
MEM 3502.140625 1738816112.7626
MEM 3510.390625 1738816112.8629
MEM 3510.390625 1738816112.9631
MEM 3510.390625 1738816113.0640
MEM 3510.390625 1738816113.1670
MEM 3510.390625 1738816113.2687
MEM 3510.390625 1738816113.3690
MEM 3510.390625 1738816113.4710
MEM 3510.390625 1738816113.5731
MEM 3510.390625 1738816113.6734
MEM 3510.390625 1738816113.7737
MEM 3510.390625 1738816113.8740
MEM 3510.390625 1738816113.9742
MEM 3510.390625 1738816114.0745
MEM 3510.390625 1738816114.1747
MEM 3510.390625 1738816114.2750
MEM 3510.390625 1738816114.3753
MEM 3511.265625 1738816114.4755
MEM 3518.265625 1738816114.5775
MEM 3518.265625 1738816114.6801
MEM 3518.390625 1738816114.7804
MEM 3518.390625 1738816114.8806
MEM 3518.390625 1738816114.9808
MEM 3518.390625 1738816115.0811
MEM 3518.390625 1738816115.1839
MEM 3518.390625 1738816115.2844
MEM 3518.390625 1738816115.3852
MEM 3518.390625 1738816115.4855
MEM 3518.390625 1738816115.5857
MEM 3526.515625 1738816115.6860
MEM 3526.515625 1738816115.7866
MEM 3526.640625 1738816115.8877
MEM 3526.640625 1738816115.9887
MEM 3526.765625 1738816116.0890
MEM 3526.765625 1738816116.1902
MEM 3526.765625 1738816116.2905
MEM 3534.765625 1738816116.3930
MEM 3534.765625 1738816116.4932
MEM 3534.890625 1738816116.5935
MEM 3543.015625 1738816116.6957
MEM 3543.015625 1738816116.7960
MEM 3543.015625 1738816116.8988
MEM 3543.015625 1738816116.9997
MEM 3551.140625 1738816117.1018
MEM 3551.140625 1738816117.2020
MEM 3551.140625 1738816117.3023
MEM 3551.140625 1738816117.4026
MEM 3559.265625 1738816117.5042
MEM 3559.265625 1738816117.6046
MEM 3559.390625 1738816117.7048
MEM 3567.390625 1738816117.8051
MEM 3567.390625 1738816117.9054
MEM 3567.390625 1738816118.0068
MEM 3567.390625 1738816118.1071
MEM 3567.390625 1738816118.2074
MEM 3567.390625 1738816118.3076
MEM 3567.390625 1738816118.4091
MEM 3567.390625 1738816118.5094
MEM 3567.515625 1738816118.6131
MEM 3567.515625 1738816118.7134
MEM 3567.515625 1738816118.8137
MEM 3574.015625 1738816118.9139
MEM 3575.515625 1738816119.0152
MEM 3575.515625 1738816119.1156
MEM 3575.515625 1738816119.2169
MEM 3575.515625 1738816119.3171
MEM 3575.515625 1738816119.4181
MEM 3575.515625 1738816119.5184
MEM 3575.515625 1738816119.6186
MEM 3575.515625 1738816119.7189
MEM 3575.515625 1738816119.8210
MEM 3575.515625 1738816119.9213
MEM 3575.515625 1738816120.0216
MEM 3575.515625 1738816120.1219
MEM 3575.515625 1738816120.2243
MEM 3575.515625 1738816120.3253
MEM 3575.515625 1738816120.4261
MEM 3575.515625 1738816120.5280
MEM 3583.765625 1738816120.6282
MEM 3583.765625 1738816120.7290
MEM 3583.765625 1738816120.8293
MEM 3591.890625 1738816120.9308
MEM 3591.890625 1738816121.0323
MEM 3600.015625 1738816121.1326
MEM 3600.015625 1738816121.2341
MEM 3600.015625 1738816121.3358
MEM 3608.140625 1738816121.4361
MEM 3608.140625 1738816121.5363
MEM 3608.140625 1738816121.6388
MEM 3616.140625 1738816121.7400
MEM 3616.140625 1738816121.8412
MEM 3616.140625 1738816121.9415
MEM 3616.140625 1738816122.0453
MEM 3624.140625 1738816122.1455
MEM 3624.140625 1738816122.2471
MEM 3624.140625 1738816122.3474
MEM 3632.390625 1738816122.4476
MEM 3632.390625 1738816122.5479
MEM 3632.390625 1738816122.6490
MEM 3640.390625 1738816122.7493
MEM 3640.390625 1738816122.8522
MEM 3640.390625 1738816122.9527
MEM 3640.390625 1738816123.0550
MEM 3640.390625 1738816123.1570
MEM 3640.390625 1738816123.2601
MEM 3640.390625 1738816123.3604
MEM 3640.390625 1738816123.4606
MEM 3640.390625 1738816123.5609
MEM 3640.515625 1738816123.6611
MEM 3644.515625 1738816123.7614
MEM 3648.640625 1738816123.8631
MEM 3648.640625 1738816123.9634
MEM 3648.640625 1738816124.0636
MEM 3648.640625 1738816124.1639
MEM 3648.640625 1738816124.2641
MEM 3648.640625 1738816124.3652
MEM 3648.640625 1738816124.4655
MEM 3648.640625 1738816124.5658
MEM 3648.640625 1738816124.6661
MEM 3648.640625 1738816124.7664
MEM 3648.640625 1738816124.8677
MEM 3648.640625 1738816124.9680
MEM 3648.640625 1738816125.0683
MEM 3648.640625 1738816125.1686
MEM 3648.640625 1738816125.2688
MEM 3648.640625 1738816125.3692
MEM 3648.640625 1738816125.4699
MEM 3648.640625 1738816125.5701
MEM 3648.640625 1738816125.6703
MEM 3648.640625 1738816125.7706
MEM 3651.390625 1738816125.8708
MEM 3656.640625 1738816125.9723
MEM 3656.640625 1738816126.0726
MEM 3656.640625 1738816126.1728
MEM 3656.640625 1738816126.2731
MEM 3656.640625 1738816126.3733
MEM 3656.640625 1738816126.4736
MEM 3656.640625 1738816126.5738
MEM 3656.765625 1738816126.6757
MEM 3664.765625 1738816126.7761
MEM 3664.765625 1738816126.8763
MEM 3672.890625 1738816126.9766
MEM 3672.890625 1738816127.0773
MEM 3672.890625 1738816127.1800
MEM 3672.890625 1738816127.2803
MEM 3681.015625 1738816127.3809
MEM 3681.015625 1738816127.4812
MEM 3689.140625 1738816127.5831
MEM 3689.265625 1738816127.6849
MEM 3689.265625 1738816127.7851
MEM 3689.265625 1738816127.8883
MEM 3697.390625 1738816127.9898
MEM 3697.390625 1738816128.0916
MEM 3697.390625 1738816128.1919
MEM 3697.390625 1738816128.2922
MEM 3697.390625 1738816128.3924
MEM 3697.390625 1738816128.4927
MEM 3697.390625 1738816128.5940
MEM 3697.390625 1738816128.6943
MEM 3697.390625 1738816128.7946
MEM 3697.390625 1738816128.8955
MEM 3697.390625 1738816128.9970
MEM 3697.390625 1738816129.0973
MEM 3697.390625 1738816129.1976
MEM 3697.390625 1738816129.2978
MEM 3697.390625 1738816129.3981
MEM 3697.390625 1738816129.4983
MEM 3697.390625 1738816129.5989
MEM 3697.390625 1738816129.6993
MEM 3697.390625 1738816129.8012
MEM 3697.390625 1738816129.9014
MEM 3697.390625 1738816130.0071
MEM 3697.390625 1738816130.1082
MEM 3697.390625 1738816130.2084
MEM 3697.890625 1738816130.3090
MEM 3705.265625 1738816130.4093
MEM 3705.265625 1738816130.5108
MEM 3705.265625 1738816130.6122
MEM 3705.265625 1738816130.7138
MEM 3705.265625 1738816130.8141
MEM 3705.265625 1738816130.9143
MEM 3705.265625 1738816131.0145
MEM 3705.265625 1738816131.1148
MEM 3713.265625 1738816131.2150
MEM 3713.265625 1738816131.3179
MEM 3713.390625 1738816131.4182
MEM 3721.515625 1738816131.5198
MEM 3721.515625 1738816131.6201
MEM 3721.515625 1738816131.7217
MEM 3729.640625 1738816131.8243
MEM 3729.640625 1738816131.9245
MEM 3729.640625 1738816132.0263
MEM 3729.640625 1738816132.1292
MEM 3737.765625 1738816132.2298
MEM 3737.765625 1738816132.3307
MEM 3737.765625 1738816132.4318
MEM 3737.765625 1738816132.5321
MEM 3745.890625 1738816132.6325
MEM 3745.890625 1738816132.7328
MEM 3745.890625 1738816132.8330
MEM 3754.015625 1738816132.9336
MEM 3754.015625 1738816133.0339
MEM 3754.015625 1738816133.1341
MEM 3754.015625 1738816133.2344
MEM 3754.015625 1738816133.3368
MEM 3755.515625 1738816133.4371
MEM 3762.140625 1738816133.5373
MEM 3762.140625 1738816133.6376
MEM 3762.140625 1738816133.7387
MEM 3762.140625 1738816133.8403
MEM 3762.140625 1738816133.9406
MEM 3762.140625 1738816134.0408
MEM 3762.140625 1738816134.1411
MEM 3762.140625 1738816134.2419
MEM 3762.140625 1738816134.3434
MEM 3762.140625 1738816134.4444
MEM 3762.140625 1738816134.5458
MEM 3762.140625 1738816134.6470
MEM 3762.140625 1738816134.7473
MEM 3762.140625 1738816134.8475
MEM 3762.140625 1738816134.9478
MEM 3762.140625 1738816135.0481
MEM 3762.140625 1738816135.1508
MEM 3762.140625 1738816135.2511
MEM 3762.140625 1738816135.3521
MEM 3762.140625 1738816135.4523
MEM 3762.140625 1738816135.5526
MEM 3762.140625 1738816135.6537
MEM 3762.140625 1738816135.7540
MEM 3762.140625 1738816135.8542
MEM 3762.140625 1738816135.9545
MEM 3762.265625 1738816136.0564
MEM 3770.390625 1738816136.1591
MEM 3770.390625 1738816136.2621
MEM 3770.390625 1738816136.3623
MEM 3778.390625 1738816136.4626
MEM 3778.390625 1738816136.5628
MEM 3786.390625 1738816136.6634
MEM 3786.390625 1738816136.7645
MEM 3786.515625 1738816136.8656
MEM 3786.515625 1738816136.9658
MEM 3794.515625 1738816137.0661
MEM 3794.515625 1738816137.1663
MEM 3794.515625 1738816137.2681
MEM 3802.515625 1738816137.3708
MEM 3802.515625 1738816137.4719
MEM 3802.515625 1738816137.5722
MEM 3810.640625 1738816137.6725
MEM 3810.640625 1738816137.7738
MEM 3810.640625 1738816137.8751
MEM 3810.640625 1738816137.9754
MEM 3810.640625 1738816138.0756
MEM 3818.765625 1738816138.1772
MEM 3818.765625 1738816138.2775
MEM 3818.765625 1738816138.3777
MEM 3818.765625 1738816138.4801
MEM 3818.765625 1738816138.5804
MEM 3818.765625 1738816138.6807
MEM 3818.765625 1738816138.7809
MEM 3818.765625 1738816138.8812
MEM 3818.765625 1738816138.9828
MEM 3818.765625 1738816139.0831
MEM 3821.140625 1738816139.1833
MEM 3827.015625 1738816139.2836
MEM 3827.015625 1738816139.3838
MEM 3827.015625 1738816139.4841
MEM 3827.015625 1738816139.5846
MEM 3827.015625 1738816139.6856
MEM 3827.015625 1738816139.7881
MEM 3827.015625 1738816139.8884
MEM 3827.015625 1738816139.9894
MEM 3827.015625 1738816140.0896
MEM 3827.015625 1738816140.1899
MEM 3827.015625 1738816140.2901
MEM 3827.015625 1738816140.3912
MEM 3827.015625 1738816140.4920
MEM 3827.015625 1738816140.5930
MEM 3827.015625 1738816140.6933
MEM 3827.015625 1738816140.7945
MEM 3827.015625 1738816140.8953
MEM 3827.015625 1738816140.9959
MEM 3827.015625 1738816141.0970
MEM 3827.140625 1738816141.1998
MEM 3827.390625 1738816141.3007
MEM 3835.140625 1738816141.4009
MEM 3835.140625 1738816141.5015
MEM 3835.140625 1738816141.6018
MEM 3835.140625 1738816141.7031
MEM 3835.140625 1738816141.8045
MEM 3835.140625 1738816141.9048
MEM 3835.140625 1738816142.0051
MEM 3835.140625 1738816142.1061
MEM 3835.140625 1738816142.2070
MEM 3835.140625 1738816142.3075
MEM 3835.140625 1738816142.4080
MEM 3835.140625 1738816142.5101
MEM 3835.140625 1738816142.6134
MEM 3835.140625 1738816142.7137
MEM 3835.140625 1738816142.8163
MEM 3843.265625 1738816142.9165
MEM 3843.265625 1738816143.0168
MEM 3843.265625 1738816143.1171
MEM 3843.265625 1738816143.2181
MEM 3844.140625 1738816143.3184
MEM 3851.515625 1738816143.4187
MEM 3859.640625 1738816143.5190
MEM 3859.640625 1738816143.6201
MEM 3859.640625 1738816143.7203
MEM 3859.640625 1738816143.8206
MEM 3859.640625 1738816143.9218
MEM 3859.640625 1738816144.0221
MEM 3859.640625 1738816144.1224
MEM 3859.640625 1738816144.2226
MEM 3859.640625 1738816144.3241
MEM 3859.640625 1738816144.4244
MEM 3859.640625 1738816144.5247
MEM 3859.640625 1738816144.6262
MEM 3859.640625 1738816144.7291
MEM 3859.640625 1738816144.8294
MEM 3859.640625 1738816144.9296
MEM 3859.640625 1738816145.0308
MEM 3859.640625 1738816145.1324
MEM 3859.640625 1738816145.2334
MEM 3859.640625 1738816145.3348
MEM 3859.640625 1738816145.4362
MEM 3859.640625 1738816145.5376
MEM 3859.640625 1738816145.6382
MEM 3859.640625 1738816145.7385
MEM 3859.640625 1738816145.8391
MEM 3859.640625 1738816145.9419
MEM 3859.640625 1738816146.0424
MEM 3863.390625 1738816146.1434
MEM 3867.640625 1738816146.2447
MEM 3867.640625 1738816146.3449
MEM 3867.640625 1738816146.4451
MEM 3867.640625 1738816146.5454
MEM 3867.640625 1738816146.6471
MEM 3875.765625 1738816146.7475
MEM 3875.765625 1738816146.8477
MEM 3875.765625 1738816146.9480
MEM 3883.890625 1738816147.0483
MEM 3883.890625 1738816147.1486
MEM 3883.890625 1738816147.2488
MEM 3892.015625 1738816147.3491
MEM 3892.015625 1738816147.4503
MEM 3892.015625 1738816147.5518
MEM 3900.140625 1738816147.6532
MEM 3900.140625 1738816147.7535
MEM 3900.140625 1738816147.8538
MEM 3908.265625 1738816147.9556
MEM 3908.265625 1738816148.0559
MEM 3908.265625 1738816148.1562
MEM 3916.515625 1738816148.2564
MEM 3924.515625 1738816148.3568
MEM 3924.515625 1738816148.4572
MEM 3932.640625 1738816148.5575
MEM 3932.640625 1738816148.6591
MEM 3932.765625 1738816148.7594
MEM 3932.765625 1738816148.8601
MEM 3932.765625 1738816148.9604
MEM 3932.765625 1738816149.0607
MEM 3932.765625 1738816149.1610
MEM 3932.765625 1738816149.2631
MEM 3932.765625 1738816149.3634
MEM 3932.765625 1738816149.4637
MEM 3932.890625 1738816149.5671
MEM 3932.890625 1738816149.6674
MEM 3933.890625 1738816149.7677
MEM 3941.015625 1738816149.8679
MEM 3941.015625 1738816149.9681
MEM 3941.015625 1738816150.0684
MEM 3941.015625 1738816150.1686
MEM 3941.015625 1738816150.2689
MEM 3941.015625 1738816150.3691
MEM 3941.015625 1738816150.4711
MEM 3941.015625 1738816150.5726
MEM 3941.015625 1738816150.6729
MEM 3941.015625 1738816150.7731
MEM 3941.015625 1738816150.8734
MEM 3941.015625 1738816150.9736
MEM 3941.015625 1738816151.0739
MEM 3941.015625 1738816151.1741
MEM 3941.015625 1738816151.2761
MEM 3941.015625 1738816151.3764
MEM 3943.640625 1738816151.4766
MEM 3948.890625 1738816151.5769
MEM 3949.015625 1738816151.6771
MEM 3949.015625 1738816151.7782
MEM 3949.015625 1738816151.8792
MEM 3949.015625 1738816151.9810
MEM 3949.015625 1738816152.0813
MEM 3949.015625 1738816152.1815
MEM 3949.015625 1738816152.2818
MEM 3949.015625 1738816152.3820
MEM 3949.015625 1738816152.4823
MEM 3949.015625 1738816152.5825
MEM 3949.015625 1738816152.6837
MEM 3949.015625 1738816152.7846
MEM 3949.015625 1738816152.8848
MEM 3949.015625 1738816152.9851
MEM 3949.015625 1738816153.0854
MEM 3949.015625 1738816153.1857
MEM 3949.015625 1738816153.2860
MEM 3949.015625 1738816153.3873
MEM 3949.015625 1738816153.4875
MEM 3949.015625 1738816153.5895
MEM 3949.015625 1738816153.6897
MEM 3953.015625 1738816153.7900
MEM 3957.015625 1738816153.8904
MEM 3957.015625 1738816153.9910
MEM 3957.015625 1738816154.0916
MEM 3957.015625 1738816154.1921
MEM 3957.015625 1738816154.2924
MEM 3957.015625 1738816154.3940
MEM 3957.015625 1738816154.4953
MEM 3957.015625 1738816154.5955
MEM 3957.015625 1738816154.6958
MEM 3957.015625 1738816154.7964
MEM 3957.015625 1738816154.8978
MEM 3957.015625 1738816154.9991
MEM 3957.015625 1738816155.0993
MEM 3957.015625 1738816155.2004
MEM 3957.015625 1738816155.3016
MEM 3957.015625 1738816155.4033
MEM 3957.015625 1738816155.5035
MEM 3957.015625 1738816155.6037
MEM 3957.015625 1738816155.7040
MEM 3957.015625 1738816155.8042
MEM 3957.015625 1738816155.9046
MEM 3957.015625 1738816156.0061
MEM 3957.015625 1738816156.1064
MEM 3961.640625 1738816156.2066
MEM 3965.140625 1738816156.3075
MEM 3965.140625 1738816156.4081
MEM 3965.140625 1738816156.5096
MEM 3965.140625 1738816156.6098
MEM 3965.140625 1738816156.7101
MEM 3965.140625 1738816156.8103
MEM 3965.140625 1738816156.9106
MEM 3965.140625 1738816157.0109
MEM 3965.140625 1738816157.1112
MEM 3965.140625 1738816157.2115
MEM 3965.265625 1738816157.3117
MEM 3973.265625 1738816157.4120
MEM 3973.265625 1738816157.5148
MEM 3973.265625 1738816157.6161
MEM 3981.390625 1738816157.7164
MEM 3981.390625 1738816157.8166
MEM 3981.390625 1738816157.9169
MEM 3989.515625 1738816158.0211
MEM 3989.515625 1738816158.1214
MEM 3989.515625 1738816158.2217
MEM 3997.765625 1738816158.3220
MEM 3997.765625 1738816158.4238
MEM 3997.890625 1738816158.5254
MEM 3997.890625 1738816158.6257
MEM 4006.015625 1738816158.7260
MEM 4006.015625 1738816158.8280
MEM 4006.015625 1738816158.9283
MEM 4006.140625 1738816159.0286
MEM 4007.890625 1738816159.1321
MEM 4013.890625 1738816159.2324
MEM 4013.890625 1738816159.3338
MEM 4013.890625 1738816159.4341
MEM 4013.890625 1738816159.5344
MEM 4013.890625 1738816159.6347
MEM 4013.890625 1738816159.7352
MEM 4013.890625 1738816159.8354
MEM 4013.890625 1738816159.9357
MEM 4013.890625 1738816160.0360
MEM 4013.890625 1738816160.1362
MEM 4013.890625 1738816160.2365
MEM 4013.890625 1738816160.3368
MEM 4013.890625 1738816160.4377
MEM 4013.890625 1738816160.5380
MEM 4013.890625 1738816160.6386
MEM 4013.890625 1738816160.7397
MEM 4013.890625 1738816160.8400
MEM 4013.890625 1738816160.9403
MEM 4013.890625 1738816161.0406
MEM 4013.890625 1738816161.1408
MEM 4013.890625 1738816161.2425
MEM 4013.890625 1738816161.3428
MEM 4013.890625 1738816161.4430
MEM 4013.890625 1738816161.5433
MEM 4013.890625 1738816161.6435
MEM 4013.890625 1738816161.7438
MEM 4013.890625 1738816161.8440
MEM 4021.890625 1738816161.9461
MEM 4021.890625 1738816162.0464
MEM 4021.890625 1738816162.1466
MEM 4021.890625 1738816162.2482
MEM 4030.015625 1738816162.3485
MEM 4030.015625 1738816162.4488
MEM 4030.015625 1738816162.5490
MEM 4038.140625 1738816162.6501
MEM 4038.140625 1738816162.7504
MEM 4038.265625 1738816162.8507
MEM 4046.265625 1738816162.9521
MEM 4046.265625 1738816163.0524
MEM 4046.265625 1738816163.1526
MEM 4046.265625 1738816163.2529
MEM 4054.390625 1738816163.3531
MEM 4054.390625 1738816163.4534
MEM 4054.390625 1738816163.5543
MEM 4062.515625 1738816163.6546
MEM 4062.515625 1738816163.7549
MEM 4062.515625 1738816163.8552
MEM 4062.640625 1738816163.9565
MEM 4070.640625 1738816164.0568
MEM 4070.640625 1738816164.1591
MEM 4070.640625 1738816164.2594
MEM 4070.640625 1738816164.3597
MEM 4070.640625 1738816164.4599
MEM 4070.640625 1738816164.5631
MEM 4070.640625 1738816164.6634
MEM 4070.640625 1738816164.7636
MEM 4070.640625 1738816164.8639
MEM 4070.640625 1738816164.9641
MEM 4070.640625 1738816165.0644
MEM 4070.640625 1738816165.1646
MEM 4070.765625 1738816165.2649
MEM 4070.765625 1738816165.3663
MEM 4070.765625 1738816165.4675
MEM 4070.765625 1738816165.5677
MEM 4070.765625 1738816165.6686
MEM 4070.765625 1738816165.7698
MEM 4077.390625 1738816165.8724
MEM 4079.015625 1738816165.9736
MEM 4079.015625 1738816166.0738
MEM 4079.015625 1738816166.1741
MEM 4079.015625 1738816166.2743
MEM 4079.015625 1738816166.3746
MEM 4079.140625 1738816166.4748
MEM 4079.140625 1738816166.5750
MEM 4079.140625 1738816166.6753
MEM 4079.140625 1738816166.7755
MEM 4079.140625 1738816166.8758
MEM 4079.140625 1738816166.9763
MEM 4079.140625 1738816167.0765
MEM 4079.140625 1738816167.1777
MEM 4087.265625 1738816167.2793
MEM 4087.265625 1738816167.3804
MEM 4087.265625 1738816167.4806
MEM 4087.265625 1738816167.5809
MEM 4095.265625 1738816167.6814
MEM 4095.265625 1738816167.7817
MEM 4095.390625 1738816167.8843
MEM 4103.390625 1738816167.9846
MEM 4103.390625 1738816168.0848
MEM 4103.390625 1738816168.1851
MEM 4111.640625 1738816168.2854
MEM 4111.640625 1738816168.3871
MEM 4111.640625 1738816168.4889
MEM 4119.765625 1738816168.5892
MEM 4119.765625 1738816168.6904
MEM 4119.765625 1738816168.7927
MEM 4127.890625 1738816168.8929
MEM 4127.890625 1738816168.9931
MEM 4127.890625 1738816169.0934
MEM 4134.515625 1738816169.1936
MEM 4136.015625 1738816169.2939
MEM 4136.015625 1738816169.3941
MEM 4136.015625 1738816169.4944
MEM 4136.015625 1738816169.5946
MEM 4136.015625 1738816169.6954
MEM 4136.015625 1738816169.7969
MEM 4136.015625 1738816169.8971
MEM 4136.015625 1738816170.0001
MEM 4136.015625 1738816170.1004
MEM 4136.015625 1738816170.2006
MEM 4136.015625 1738816170.3009
MEM 4136.015625 1738816170.4011
MEM 4136.015625 1738816170.5014
MEM 4136.015625 1738816170.6016
MEM 4136.015625 1738816170.7019
MEM 4136.015625 1738816170.8021
MEM 4136.015625 1738816170.9024
MEM 4136.015625 1738816171.0035
MEM 4136.015625 1738816171.1038
MEM 4136.015625 1738816171.2041
MEM 4136.015625 1738816171.3043
MEM 4136.015625 1738816171.4046
MEM 4136.015625 1738816171.5048
MEM 4136.015625 1738816171.6051
MEM 4136.015625 1738816171.7064
MEM 4144.015625 1738816171.8072
MEM 4144.015625 1738816171.9092
MEM 4144.015625 1738816172.0095
MEM 4144.015625 1738816172.1097
MEM 4144.015625 1738816172.2100
MEM 4144.015625 1738816172.3102
MEM 4152.265625 1738816172.4105
MEM 4152.265625 1738816172.5107
MEM 4152.265625 1738816172.6110
MEM 4160.390625 1738816172.7113
MEM 4160.515625 1738816172.8116
MEM 4160.515625 1738816172.9119
MEM 4162.015625 1738816173.0141
MEM 4168.765625 1738816173.1144
MEM 4168.765625 1738816173.2146
MEM 4168.765625 1738816173.3171
MEM 4168.765625 1738816173.4174
MEM 4168.890625 1738816173.5181
MEM 4168.890625 1738816173.6184
MEM 4168.890625 1738816173.7187
MEM 4168.890625 1738816173.8190
MEM 4176.890625 1738816173.9193
MEM 4176.890625 1738816174.0220
MEM 4176.890625 1738816174.1223
MEM 4176.890625 1738816174.2248
MEM 4185.015625 1738816174.3261
MEM 4185.015625 1738816174.4275
MEM 4185.015625 1738816174.5277
MEM 4185.015625 1738816174.6279
MEM 4185.015625 1738816174.7287
MEM 4185.015625 1738816174.8302
MEM 4185.015625 1738816174.9314
MEM 4185.015625 1738816175.0316
MEM 4185.015625 1738816175.1326
MEM 4185.015625 1738816175.2332
MEM 4185.015625 1738816175.3337
MEM 4185.015625 1738816175.4351
MEM 4185.015625 1738816175.5354
MEM 4185.015625 1738816175.6357
MEM 4185.015625 1738816175.7359
MEM 4185.015625 1738816175.8361
MEM 4185.015625 1738816175.9364
MEM 4185.015625 1738816176.0368
